-0.018457,-0.030277,0.73205078,0.00060242,0.00016142
24.874001,0.021000,1.831055,2.563477,1.525879,-0.112183,0.001221,0.998291,1.831055,0.003389,-2.582060,-0.069623,-0.062993,-0.044879,-0.024744,0.73205078,0.00060242,0.00016142
24.895000,0.021000,1.831055,2.502441,1.647949,-0.111572,0.000610,0.998291,1.831055,0.003389,-2.581989,-0.034814,-0.042345,-0.062921,0.028108,0.73205078,0.00060242,0.00016142
24.916000,0.021000,1.770020,2.746582,1.708984,-0.110474,0.001587,0.997559,1.770020,-0.057647,-2.583199,-0.090592,-0.077989,-0.043556,-0.047036,0.73205078,0.00060242,0.00016142
24.937000,0.021000,1.708984,2.746582,1.525879,-0.111328,0.000122,0.998169,1.708984,-0.118682,-2.585692,-0.006964,-0.026663,-0.080481,0.073517,0.73205078,0.00060242,0.00016142
24.958002,0.021000,1.708984,2.807617,1.708984,-0.112915,0.000854,0.997803,1.708984,-0.118682,-2.588184,-0.048755,-0.043503,-0.029155,-0.019600,0.73205078,0.00060242,0.00016142
24.979002,0.021000,1.647949,2.563477,1.586914,-0.111328,0.000732,0.999634,1.647949,-0.179717,-2.591958,-0.041722,-0.043211,-0.047278,0.005555,0.73205078,0.00060242,0.00016142
25.000002,0.021000,1.647949,2.685547,1.586914,-0.111084,0.000122,0.998413,1.647949,-0.179717,-2.595732,-0.006962,-0.017686,-0.046985,0.040022,0.73205078,0.00060242,0.00016142
25.021002,0.021000,1.708984,2.624512,1.464844,-0.111328,0.000854,0.998169,1.708984,-0.118682,-2.598225,-0.048746,-0.041092,-0.020179,-0.028568,0.73205078,0.00060242,0.00016142
25.042002,0.021000,1.770020,2.746582,1.586914,-0.111938,0.000366,0.999390,1.770020,-0.057647,-2.599436,-0.020865,-0.026609,-0.042302,0.021438,0.73205078,0.00060242,0.00016142
25.063002,0.021000,1.770020,2.685547,1.525879,-0.112427,0.000732,0.997681,1.770020,-0.057647,-2.600646,-0.041798,-0.038052,-0.027819,-0.013978,0.73205078,0.00060242,0.00016142
